Departure_Date,Group_Number,Pre-order_Date,Sex,Age,Region,Pre-order_Count,Has_NaN_Sex,Has_NaN_Age,Has_NaN_Residence,Is_Female,Is_30s,Is_China,quantity,sales,engaged,Sales_in_real,Quantity_in_real,Diff_Dep_Pre
2024-06-28,3,2024-06-26,Female,40s,China,1.0,0,0,0,1,0,1,0.0,0.0,0.0,14313.0,17.0,2
2024-06-28,3,2024-06-26,Female,20s,China,2.0,0,0,0,1,0,1,0.0,0.0,0.0,66220.0,26.0,2
2024-06-28,3,2024-06-25,Female,30s,Other,1.0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,3
2024-06-28,2,2024-06-21,Female,20s,China,1.0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,7
2024-06-28,3,2024-06-25,,,,10.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3
2024-06-28,1,2024-06-24,Female,40s,Japan,4.0,0,0,0,1,0,0,0.0,0.0,0.0,81540.0,3.0,4
2024-06-28,1,2024-06-26,,,,6.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-28,3,2024-06-26,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-28,2,2024-06-26,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,94919.0,46.0,2
2024-06-28,1,2024-06-21,,,,3.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,7
2024-06-28,3,2024-06-25,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,2960.0,2.0,3
2024-06-28,1,2024-06-23,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,15000.0,1.0,5
2024-06-28,1,2024-06-24,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,27170.0,4.0,4
2024-06-28,2,2024-06-25,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3
2024-06-28,2,2024-06-27,,,,7.0,1,1,1,0,0,0,0.0,0.0,0.0,63394.0,19.0,1
2024-06-28,3,2024-06-25,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3
2024-06-28,2,2024-06-25,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,5520.0,2.0,3
2024-06-28,3,2024-06-26,,,,10.0,1,1,1,0,0,0,0.0,0.0,0.0,126360.0,27.0,2
2024-06-28,1,2024-06-26,,,,20.0,1,1,1,0,0,0,0.0,0.0,0.0,94640.0,20.0,2
2024-06-28,1,2024-06-25,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3
2024-06-28,1,2024-06-26,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,4900.0,1.0,2
2024-06-28,3,2024-06-26,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-28,3,2024-06-26,,,,60.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-28,2,2024-06-26,,,,60.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-28,1,2024-06-26,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-28,2,2024-06-26,,,,3.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-28,3,2024-06-27,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-06-28,2,2024-06-25,Female,50s,Japan,1.0,0,0,0,1,0,0,0.0,0.0,0.0,25500.0,5.0,3
2024-06-28,2,2024-06-23,Female,20s,China,10.0,0,0,0,1,0,1,0.0,0.0,0.0,59035.0,31.0,5
2024-06-29,1,2024-06-25,Male,30s,Other,1.0,0,0,0,0,1,0,0.0,0.0,0.0,28900.0,3.0,4
2024-06-29,3,2024-06-27,Female,30s,Japan,7.0,0,0,0,1,1,0,0.0,0.0,0.0,56145.0,11.0,2
2024-06-29,1,2024-06-26,Male,20s,China,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,3
2024-06-29,2,2024-06-27,Female,40s,Taiwan,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-29,2,2024-06-27,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,1665.0,2.0,2
2024-06-29,2,2024-06-26,,,,5.0,1,1,1,0,0,0,0.0,0.0,0.0,41900.0,12.0,3
2024-06-29,1,2024-06-26,,,,3.0,1,1,1,0,0,0,0.0,0.0,0.0,37400.0,7.0,3
2024-06-29,1,2024-06-15,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,14
2024-06-29,3,2024-06-26,,,,10.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3
2024-06-29,3,2024-06-27,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,11700.0,3.0,2
2024-06-29,2,2024-06-19,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,10
2024-06-29,1,2024-06-22,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,7
2024-06-29,3,2024-06-25,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,31960.0,8.0,4
2024-06-29,1,2024-06-27,,,,3.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-29,3,2024-06-24,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5
2024-06-29,1,2024-06-25,,,,3.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4
2024-06-29,1,2024-06-27,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,75220.0,21.0,2
2024-06-29,2,2024-06-25,,,,3.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4
2024-06-29,3,2024-06-28,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,21340.0,6.0,1
2024-06-29,3,2024-06-27,,,,5.0,1,1,1,0,0,0,3.0,63600.0,1.0,77360.0,5.0,2
2024-06-29,3,2024-06-27,,,,10.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-29,2,2024-06-27,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-29,2,2024-06-26,,,,10.0,1,1,1,0,0,0,0.0,0.0,0.0,88200.0,16.0,3
2024-06-29,1,2024-06-27,,,,5.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-29,1,2024-06-28,,,,10.0,1,1,1,0,0,0,0.0,0.0,0.0,5800.0,2.0,1
2024-06-29,1,2024-06-28,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-06-29,3,2024-06-27,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,7500.0,2.0,2
2024-06-29,1,2024-06-27,,,,7.0,1,1,1,0,0,0,0.0,0.0,0.0,136538.0,10.0,2
2024-06-29,2,2024-06-27,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,63900.0,6.0,2
2024-06-29,1,2024-06-28,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-06-29,1,2024-06-27,,,,14.0,1,1,1,0,0,0,0.0,0.0,0.0,26800.0,7.0,2
2024-06-29,2,2024-06-24,Female,30s,China,1.0,0,0,0,1,1,1,0.0,0.0,0.0,70960.0,7.0,5
2024-06-29,1,2024-06-27,Female,30s,China,1.0,0,0,0,1,1,1,0.0,0.0,0.0,15850.0,10.0,2
2024-06-29,2,2024-06-27,Female,30s,China,2.0,0,0,0,1,1,1,5.0,20500.0,1.0,202120.0,83.0,2
2024-06-30,3,2024-06-28,Male,30s,Other,15.0,0,0,0,0,1,0,0.0,0.0,0.0,88400.0,20.0,2
2024-06-30,1,2024-06-29,Male,30s,Other,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1
2024-06-30,2,2024-06-24,Female,30s,Japan,1.0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,6
2024-06-30,3,2024-06-25,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5
2024-06-30,1,2024-06-28,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,3200.0,4.0,2
2024-06-30,1,2024-06-27,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,69780.0,5.0,3
2024-06-30,3,2024-06-28,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,33200.0,1.0,2
2024-06-30,2,2024-06-28,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,14816.0,9.0,2
2024-06-30,1,2024-06-14,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,44840.0,5.0,16
2024-06-30,1,2024-06-27,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,24359.0,17.0,3
2024-06-30,1,2024-06-19,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,11
2024-06-30,2,2024-06-23,,,,3.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,7
2024-06-30,2,2024-06-27,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,5860.0,4.0,3
2024-06-30,3,2024-06-28,,,,5.0,1,1,1,0,0,0,0.0,0.0,0.0,15280.0,11.0,2
2024-06-30,1,2024-06-24,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,6
2024-06-30,3,2024-06-27,,,,10.0,1,1,1,0,0,0,0.0,0.0,0.0,163689.0,28.0,3
2024-06-30,3,2024-06-29,,,,4.0,1,1,1,0,0,0,0.0,0.0,0.0,5800.0,2.0,1
2024-06-30,1,2024-06-27,,,,11.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3
2024-06-30,3,2024-06-28,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,7088.0,9.0,2
2024-06-30,3,2024-06-28,,,,3.0,1,1,1,0,0,0,0.0,0.0,0.0,23459.0,8.0,2
2024-06-30,2,2024-06-28,,,,4.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-30,3,2024-06-29,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,4100.0,6.0,1
2024-06-30,1,2024-06-29,Female,30s,China,1.0,0,0,0,1,1,1,0.0,0.0,0.0,83911.0,27.0,1
2024-07-01,2,2024-06-28,Female,30s,China,10.0,0,0,0,1,1,1,0.0,0.0,0.0,49999.0,8.0,3
2024-07-01,3,2024-06-24,Female,50s,China,3.0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,7
2024-07-01,2,2024-06-29,Male,30s,Other,15.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2
2024-07-01,1,2024-06-10,Male,30s,Other,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,21
2024-07-01,2,2024-06-21,Female,40s,China,2.0,0,0,0,1,0,1,0.0,0.0,0.0,22680.0,4.0,10
2024-07-01,1,2024-06-29,Female,20s,China,1.0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,2
2024-07-01,3,2024-06-28,,,,3.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3
2024-07-01,1,2024-06-29,,,,4.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-07-01,1,2024-06-15,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,7950.0,4.0,16
2024-07-01,1,2024-06-29,Female,20s,China,5.0,0,0,0,1,0,1,0.0,0.0,0.0,281090.0,63.0,2
2024-07-01,1,2024-06-24,Female,40s,South Korea,3.0,0,0,0,1,0,0,0.0,0.0,0.0,38655.0,15.0,7
2024-07-01,2,2024-06-28,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,95536.0,35.0,3
2024-07-01,3,2024-06-29,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-07-01,1,2024-06-18,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,13
2024-07-01,3,2024-06-29,,,,10.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-07-01,2,2024-06-30,,,,10.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-07-01,3,2024-06-28,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3
2024-07-01,3,2024-06-30,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,2600.0,1.0,1
2024-07-01,3,2024-06-30,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,5600.0,3.0,1
2024-07-01,2,2024-06-29,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-07-01,3,2024-06-30,,,,17.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-07-01,1,2024-06-29,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,14676.0,13.0,2
2024-07-01,1,2024-06-29,,,,5.0,1,1,1,0,0,0,0.0,0.0,0.0,4100.0,1.0,2
2024-07-01,2,2024-06-29,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-07-01,1,2024-06-29,,,,11.0,1,1,1,0,0,0,0.0,0.0,0.0,18000.0,7.0,2
2024-07-01,1,2024-06-29,,,,3.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-07-01,2,2024-06-29,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-07-01,3,2024-06-29,Male,30s,Japan,1.0,0,0,0,0,1,0,0.0,0.0,0.0,2400.0,2.0,2
2024-07-02,1,2024-06-24,Female,30s,China,1.0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,8
2024-07-02,2,2024-06-27,Female,30s,China,4.0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,5
2024-07-02,3,2024-06-29,Female,30s,China,2.0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,3
2024-07-02,1,2024-06-29,Male,30s,Taiwan,1.0,0,0,0,0,1,0,0.0,0.0,0.0,57510.0,11.0,3
2024-07-02,1,2024-06-30,Male,30s,Other,2.0,0,0,0,0,1,0,0.0,0.0,0.0,48760.0,25.0,2
2024-07-02,3,2024-06-30,Male,30s,Other,1.0,0,0,0,0,1,0,0.0,0.0,0.0,91107.0,6.0,2
2024-07-02,3,2024-06-30,Female,30s,Japan,10.0,0,0,0,1,1,0,0.0,0.0,0.0,203580.0,20.0,2
2024-07-02,2,2024-07-01,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,94800.0,3.0,1
2024-07-02,2,2024-06-27,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5
2024-07-02,2,2024-06-27,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,83900.0,11.0,5
2024-07-02,1,2024-06-30,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,16070.0,4.0,2
2024-07-02,3,2024-06-29,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,4900.0,7.0,3
2024-07-02,1,2024-06-28,,,,10.0,1,1,1,0,0,0,0.0,0.0,0.0,76094.0,18.0,4
2024-07-02,2,2024-06-27,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,13750.0,4.0,5
2024-07-02,1,2024-06-09,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,23
2024-07-02,1,2024-06-30,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,5090.0,2.0,2
2024-07-02,2,2024-06-30,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-07-02,1,2024-06-30,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,28500.0,1.0,2
2024-07-02,3,2024-06-25,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,7
2024-07-02,3,2024-06-27,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5
2024-07-02,1,2024-06-30,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,7000.0,4.0,2
2024-07-02,2,2024-07-01,,,,3.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-07-02,1,2024-06-27,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,161360.0,19.0,5
2024-07-02,3,2024-06-28,,,,7.0,1,1,1,0,0,0,0.0,0.0,0.0,5000.0,2.0,4
2024-07-02,2,2024-06-29,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,5640.0,1.0,3
2024-07-02,3,2024-06-30,,,,4.0,1,1,1,0,0,0,0.0,0.0,0.0,14897.0,9.0,2
2024-07-02,2,2024-06-30,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,26272.0,7.0,2
2024-07-02,1,2024-06-30,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-07-02,1,2024-06-30,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-07-02,2,2024-06-30,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,10260.0,8.0,2
2024-07-02,3,2024-07-01,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-07-02,1,2024-06-30,Female,30s,Japan,1.0,0,0,0,1,1,0,0.0,0.0,0.0,69180.0,16.0,2
2024-07-03,1,2024-06-28,Male,30s,Other,1.0,0,0,0,0,1,0,0.0,0.0,0.0,3500.0,1.0,5
2024-07-03,1,2024-06-30,Male,30s,Other,3.0,0,0,0,0,1,0,0.0,0.0,0.0,40138.0,25.0,3
2024-07-03,3,2024-06-26,Male,30s,Other,1.0,0,0,0,0,1,0,0.0,0.0,0.0,79978.0,24.0,7
2024-07-03,1,2024-06-26,Male,30s,China,20.0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,7
2024-07-03,2,2024-06-28,Female,30s,China,10.0,0,0,0,1,1,1,0.0,0.0,0.0,180100.0,36.0,5
2024-07-03,1,2024-07-01,Female,30s,Japan,4.0,0,0,0,1,1,0,0.0,0.0,0.0,49700.0,4.0,2
2024-07-03,3,2024-06-27,Female,30s,China,10.0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,6
2024-07-03,1,2024-07-02,Male,50s,Japan,15.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-07-03,1,2024-07-01,Female,30s,Japan,1.0,0,0,0,1,1,0,0.0,0.0,0.0,114557.0,13.0,2
2024-07-03,2,2024-06-19,,,,25.0,1,1,1,0,0,0,0.0,0.0,0.0,18000.0,1.0,14
2024-07-03,1,2024-06-26,,,,20.0,1,1,1,0,0,0,0.0,0.0,0.0,18000.0,1.0,7
2024-07-03,1,2024-07-02,Male,30s,China,4.0,0,0,0,0,1,1,0.0,0.0,0.0,25820.0,6.0,1
2024-07-03,3,2024-07-01,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,8415.0,3.0,2
2024-07-03,3,2024-07-01,Female,30s,China,2.0,0,0,0,1,1,1,0.0,0.0,0.0,39900.0,4.0,2
2024-07-03,3,2024-06-26,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,58680.0,13.0,7
2024-07-03,3,2024-06-25,,,,3.0,1,1,1,0,0,0,0.0,0.0,0.0,14560.0,5.0,8
2024-07-03,3,2024-07-02,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-07-03,2,2024-06-18,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,15
2024-07-03,2,2024-07-01,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-07-03,1,2024-06-29,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4
2024-07-03,2,2024-07-01,,,,4.0,1,1,1,0,0,0,0.0,0.0,0.0,15430.0,6.0,2
2024-07-03,2,2024-06-24,,,,3.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,9
2024-07-03,3,2024-07-01,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-07-03,1,2024-07-01,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-07-03,3,2024-06-29,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,2600.0,1.0,4
2024-07-03,2,2024-07-02,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-07-03,1,2024-06-30,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,20500.0,2.0,3
2024-07-03,2,2024-07-01,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-07-03,1,2024-07-01,,,,5.0,1,1,1,0,0,0,0.0,0.0,0.0,15000.0,1.0,2
2024-07-03,1,2024-07-01,,,,3.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-07-03,2,2024-07-01,,,,5.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-07-03,2,2024-07-01,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-07-04,2,2024-07-01,Female,20s,Japan,10.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3
2024-07-04,2,2024-06-13,Female,20s,China,1.0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,21
2024-07-04,2,2024-07-03,Female,30s,Taiwan,1.0,0,0,0,1,1,0,0.0,0.0,0.0,29640.0,6.0,1
2024-07-04,3,2024-07-02,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,57300.0,5.0,2
2024-07-04,1,2024-07-02,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,23000.0,1.0,2
2024-07-04,1,2024-07-02,,,,3.0,1,1,1,0,0,0,0.0,0.0,0.0,146620.0,43.0,2
2024-07-04,3,2024-06-11,,,,3.0,1,1,1,0,0,0,0.0,0.0,0.0,13400.0,6.0,23
2024-07-04,3,2024-07-02,,,,10.0,1,1,1,0,0,0,0.0,0.0,0.0,163420.0,34.0,2
2024-07-04,3,2024-07-02,,,,4.0,1,1,1,0,0,0,0.0,0.0,0.0,11700.0,4.0,2
2024-07-04,1,2024-06-25,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,3900.0,1.0,9
2024-07-04,3,2024-07-02,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-07-04,3,2024-06-28,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,6
2024-07-04,2,2024-06-28,,,,3.0,1,1,1,0,0,0,0.0,0.0,0.0,2400.0,1.0,6
2024-07-04,1,2024-07-01,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,1100.0,1.0,3
2024-07-04,1,2024-06-30,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,5690.0,4.0,4
2024-07-04,1,2024-06-30,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4
2024-07-04,2,2024-07-01,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,10172.0,11.0,3
2024-07-04,2,2024-07-02,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-07-04,2,2024-07-02,,,,6.0,1,1,1,0,0,0,0.0,0.0,0.0,147100.0,7.0,2
2024-07-04,1,2024-07-02,,,,6.0,1,1,1,0,0,0,0.0,0.0,0.0,20240.0,5.0,2
2024-07-04,3,2024-07-02,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-07-04,3,2024-07-02,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,24940.0,8.0,2
2024-07-04,1,2024-07-02,,,,4.0,1,1,1,0,0,0,0.0,0.0,0.0,35590.0,5.0,2
2024-07-04,3,2024-07-03,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-07-05,3,2024-07-04,Female,20s,China,1.0,0,0,0,1,0,1,0.0,0.0,0.0,32400.0,6.0,1
2024-07-05,1,2024-07-02,Male,30s,Other,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,3
2024-07-05,1,2024-07-03,Male,30s,Other,1.0,0,0,0,0,1,0,0.0,0.0,0.0,7199.0,5.0,2
2024-07-05,1,2024-07-02,Female,20s,Japan,1.0,0,0,0,1,0,0,0.0,0.0,0.0,15900.0,3.0,3
2024-07-05,3,2024-07-03,Female,30s,China,5.0,0,0,0,1,1,1,0.0,0.0,0.0,21800.0,8.0,2
2024-07-05,2,2024-07-02,Female,40s,Japan,3.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3
2024-07-05,2,2024-07-04,,,,13.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-07-05,2,2024-06-15,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,20
2024-07-05,2,2024-07-03,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,76496.0,25.0,2
2024-07-05,3,2024-07-03,,,,10.0,1,1,1,0,0,0,0.0,0.0,0.0,21000.0,3.0,2
2024-07-05,3,2024-06-25,,,,4.0,1,1,1,0,0,0,0.0,0.0,0.0,21000.0,4.0,10
2024-07-05,2,2024-06-27,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,48960.0,7.0,8
2024-07-05,3,2024-07-03,,,,1.0,1,1,1,0,0,0,1.0,7000.0,1.0,86500.0,3.0,2
2024-07-05,3,2024-07-03,,,,6.0,1,1,1,0,0,0,0.0,0.0,0.0,5460.0,2.0,2
2024-07-05,3,2024-07-03,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,82300.0,4.0,2
2024-07-05,1,2024-07-03,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,9400.0,4.0,2
2024-07-05,1,2024-06-30,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5
2024-07-05,3,2024-06-30,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5
2024-07-05,1,2024-07-02,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,15000.0,1.0,3
2024-07-05,2,2024-07-02,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3
2024-07-05,2,2024-07-03,,,,6.0,1,1,1,0,0,0,0.0,0.0,0.0,29900.0,2.0,2
2024-07-05,2,2024-07-02,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3
2024-07-05,1,2024-07-03,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,11720.0,6.0,2
2024-07-05,1,2024-07-03,,,,8.0,1,1,1,0,0,0,0.0,0.0,0.0,11496.0,3.0,2
2024-07-05,3,2024-07-03,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,3996.0,2.0,2
2024-07-05,3,2024-07-04,,,,15.0,1,1,1,0,0,0,0.0,0.0,0.0,74100.0,4.0,1
2024-07-06,2,2024-07-03,Male,30s,China,3.0,0,0,0,0,1,1,0.0,0.0,0.0,52900.0,8.0,3
2024-07-06,1,2024-07-04,Male,30s,Other,4.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2
2024-07-06,3,2024-07-04,Male,30s,Japan,1.0,0,0,0,0,1,0,4.0,16200.0,1.0,140010.0,28.0,2
2024-07-06,3,2024-07-05,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,32200.0,6.0,1
2024-07-06,3,2024-07-04,,,,10.0,1,1,1,0,0,0,0.0,0.0,0.0,93760.0,18.0,2
2024-07-06,2,2024-07-03,Male,40s,Taiwan,9.0,0,0,0,0,0,0,0.0,0.0,0.0,33478.0,6.0,3
