Departure_Date,Group_Number,Pre-order_Date,Sex,Age,Region,Pre-order_Count,Has_NaN_Sex,Has_NaN_Age,Has_NaN_Residence,Is_Female,Is_30s,Is_China,quantity,sales,engaged,Sales_in_real,Quantity_in_real,Diff_Dep_Pre
2024-06-05,1,2024-06-03,Male,50s,Japan,5,0,0,0,0,0,0,0.0,0.0,0.0,200960.0,47.0,2
2024-06-05,3,2024-05-27,Female,30s,China,1,0,0,0,1,1,1,0.0,0.0,0.0,18035.0,8.0,9
2024-06-05,1,2024-06-02,Female,20s,Hong Kong,2,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3
2024-06-05,2,2024-05-28,Female,30s,Taiwan,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,8
2024-06-05,3,2024-05-13,Female,30s,China,3,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,23
2024-06-05,2,2024-06-03,Female,20s,China,1,0,0,0,1,0,1,0.0,0.0,0.0,18277.0,18.0,2
2024-06-05,1,2024-06-03,Female,30s,China,1,0,0,0,1,1,1,0.0,0.0,0.0,13325.0,9.0,2
2024-06-05,2,2024-06-01,Female,20s,Taiwan,3,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,4
2024-06-05,2,2024-05-21,Female,40s,China,2,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,15
2024-06-05,3,2024-06-04,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-06-05,1,2024-05-14,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,22
2024-06-05,3,2024-05-31,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,43099.0,9.0,5
2024-06-05,3,2024-06-03,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,3300.0,5.0,2
2024-06-05,1,2024-06-01,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,10600.0,4.0,4
2024-06-05,2,2024-06-03,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-05,3,2024-06-03,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-05,3,2024-06-02,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,39340.0,6.0,3
